0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1.54295e-10,1.58334e-10,1.20965e-10,1.30209e-10,6.78162e-11,8.87695e-11,5.17977e-11,5.38533e-11,6.19777e-11,5.12194e-11,2.97049e-11,4.9599e-11
1.72348e-08,1.24056e-08,7.57446e-09,4.85949e-09,2.68916e-09,1.9859e-09,1.08071e-09,4.72561e-10,5.93791e-10,4.63258e-10,3.54229e-10,2.95972e-10
1.69573e-07,1.63787e-07,1.47367e-07,1.14574e-07,7.40856e-08,4.53007e-08,2.45049e-08,2.01845e-08,2.12781e-08,2.08959e-08,1.9936e-08,1.8703e-08
7.27909e-07,9.98352e-07,1.01818e-06,1.04654e-06,8.26637e-07,3.60042e-07,1.38285e-07,2.25222e-07,3.0855e-07,4.58234e-07,4.5063e-07,4.02991e-07
6.90349e-06,6.64815e-06,6.15646e-06,6.53906e-06,3.98178e-06,2.78631e-06,2.25327e-06,1.3272e-06,5.19924e-07,9.90192e-07,1.19981e-06,6.64171e-07
2.87418e-05,2.48674e-05,3.5237e-05,3.45403e-05,2.48523e-05,1.84314e-05,1.95457e-05,1.55142e-05,1.11083e-05,8.92906e-06,1.1685e-05,1.22517e-05
0.000222099,0.000122368,0.00019285,0.00012498,9.97222e-05,8.92591e-05,0.000125348,0.000154872,0.000142148,9.5377e-05,6.83292e-05,0.000128331
0.000575793,0.000539395,0.000566863,0.000286336,0.000263249,0.000201702,0.000291372,0.000208819,0.000343802,0.00018021,0.000226958,0.000365643
0.00292527,0.00225204,0.00168322,0.00129726,0.0013808,0.00131354,0.00137565,0.00123054,0.00159404,0.00176724,0.00161006,0.00122989
0.0113796,0.00818854,0.00465514,0.00527161,0.00639466,0.00810738,0.00584454,0.00369721,0.00376932,0.00532668,0.00671517,0.00625836
0.0105849,0.00749185,0.00463918,0.00474796,0.00282994,0.00681147,0.00416975,0.00166692,0.0041932,0.00281488,0.00278261,0.00274725
0.00908183,0.004702,0.00408095,0.00526369,0.0041554,0.00371078,0.00335609,0.00200433,0.00185776,0.0030995,0.00240114,0.00238581
0.00876628,0.00527705,0.00405348,0.00411103,0.00329043,0.00295361,0.00199748,0.00216124,0.00182643,0.00160478,0.00223073,0.00272976
0.00459962,0.00332937,0.00388828,0.00368326,0.00346994,0.0026084,0.00224808,0.00114733,0.000714979,0.0010707,0.0019178,0.00173736
0.0051706,0.00348061,0.00262323,0.0021447,0.00220372,0.00197402,0.00178723,0.00172615,0.00142988,0.000921864,0.00151614,0.00178087
0.00617498,0.00388251,0.00177721,0.00149682,0.000756459,0.00156365,0.00194137,0.000816096,0.000722218,0.00136181,0.00118957,0.00123809
0.00625456,0.00388185,0.00157493,0.00137417,0.000927825,0.00167035,0.00164029,0.00146733,0.00117553,0.000972468,0.000793432,0.00102918
0.0058734,0.00334783,0.00158674,0.00133981,0.000683377,0.0009145,0.00074381,0.000801018,0.00084608,0.000651903,0.000768345,0.00130581
0.00388564,0.00206278,0.00069232,0.000938516,0.00113509,0.000786687,0.000668464,0.000645798,0.000675291,0.000747575,0.000785401,0.000928067
0.00359837,0.00157785,0.00122035,0.00117908,0.00102713,0.000937156,0.000606317,0.000425336,0.000282362,0.000611258,0.000647213,0.000533991
0.00357387,0.00185555,0.00121973,0.0010235,0.000900684,0.00106478,0.000861489,0.000591301,0.000438052,0.000454895,0.0005527,0.000701562
0.00389621,0.00212375,0.00113242,0.00131817,0.00104663,0.00120005,0.00123603,0.00153186,0.00171483,0.00165024,0.00129329,0.000953166
0.00474773,0.00337268,0.00333581,0.00453147,0.00392558,0.00209967,0.00366522,0.00480535,0.00579075,0.00521302,0.00350558,0.00250322
0.00305515,0.001554,0.00117009,0.00142319,0.00175884,0.00189604,0.00253438,0.00264405,0.00299514,0.00275937,0.00138634,0.00117889
0.00309742,0.00275644,0.00247229,0.0023689,0.00119894,0.00135484,0.00274939,0.0019092,0.00273841,0.00388207,0.00258036,0.00191399
0.00277874,0.00226832,0.00123546,0.00104656,0.000983258,0.00111604,0.00159891,0.00212502,0.00199391,0.000720155,0.00195991,0.00129691
0.0022461,0.00151684,0.000916257,0.000899768,0.00085406,0.00089703,0.00176164,0.0018541,0.00173474,0.00106242,0.00142783,0.00190955
0.00165743,0.00134747,0.000959878,0.00147156,0.000943612,0.000915662,0.000913051,0.00141478,0.000991093,0.00136854,0.00132975,0.00139698
0.0011878,0.00112288,0.0014479,0.00135419,0.00109409,0.000441764,0.000400358,0.000601063,0.00105082,0.00139407,0.00105758,0.000710357
0.00142534,0.0014266,0.000699193,0.000660767,0.000508725,0.000378337,0.000330069,0.000976101,0.00156606,0.00130139,0.000731434,0.00100629
0.00133497,0.000996744,0.000974413,0.00118885,0.000868093,0.000848368,0.00150445,0.00199096,0.00157771,0.00105231,0.00083713,0.000877399
0.00104329,0.000697182,0.000777876,0.000898047,0.000567627,0.000555059,0.000839761,0.00117756,0.00129611,0.000914876,0.000813137,0.000757701
0.00168838,0.00250024,0.00310135,0.00278984,0.00185393,0.0016413,0.0022611,0.00268384,0.003311,0.00311445,0.00328151,0.00181171
0.00161595,0.00135112,0.00206605,0.00226843,0.0018219,0.00141765,0.00192286,0.00241993,0.0025249,0.00263403,0.00169142,0.00227637
0.00200324,0.00167803,0.00181581,0.00198614,0.001284,0.00156445,0.00230533,0.00173161,0.00203367,0.00152985,0.00127639,0.00157066
0.00139599,0.00124802,0.0014198,0.00158164,0.00109891,0.00130128,0.0012656,0.00114939,0.00157904,0.0019401,0.00150604,0.0011196
0.00142378,0.00117132,0.00122104,0.00135869,0.000801126,0.000775369,0.00127487,0.00138086,0.00195396,0.00148251,0.00114187,0.00112899
0.000911295,0.000923385,0.000714177,0.00095704,0.000621107,0.000915342,0.00118493,0.00118996,0.00135998,0.00148162,0.000944752,0.000819964
0.000595573,0.000706588,0.000969871,0.0013144,0.000902209,0.000836841,0.000709999,0.000909041,0.00112508,0.000745993,0.000687196,0.000959831
0.000698895,0.000431099,0.00112975,0.00153212,0.000718343,0.000611802,0.00107622,0.000915451,0.00139447,0.00170797,0.00128767,0.000842881
0.000937643,0.00084595,0.00102272,0.0010452,0.000775562,0.000984479,0.000742154,0.00104653,0.000746491,0.000888454,0.00110312,0.000974107
0.000506016,0.000620018,0.000959064,0.00143557,0.0010291,0.000782346,0.000836253,0.00100179,0.000855212,0.000822484,0.000692446,0.000716938
0.00103408,0.00100648,0.000765808,0.00110141,0.000876445,0.000612129,0.000910434,0.00128972,0.00136392,0.00144423,0.000996368,0.00122884
0.00112535,0.000898184,0.000794074,0.00069,0.000558445,0.000640402,0.00074954,0.000856723,0.000650871,0.000829977,0.000590392,0.000549683
0.00177843,0.00144805,0.00123379,0.000994365,0.00113092,0.000929224,0.00121942,0.00154673,0.0015942,0.000947477,0.00124663,0.00152059
0.00176888,0.00181404,0.00234875,0.00306295,0.00144432,0.00111841,0.00229128,0.00334162,0.00354256,0.00298465,0.00136221,0.00175587
0.00166581,0.00195359,0.00169371,0.00142806,0.00145079,0.00140834,0.00201968,0.00264315,0.00243879,0.0018998,0.00139111,0.00100205
0.00644655,0.00413406,0.00355462,0.00344348,0.00322255,0.00430895,0.0033281,0.0029476,0.0036506,0.00465599,0.0056014,0.00527871
0.0118594,0.00706771,0.00426925,0.00657508,0.00651376,0.00768337,0.00521838,0.00303696,0.0046962,0.00308001,0.00442727,0.00302648
0.0124907,0.0077638,0.00506972,0.00596065,0.00314348,0.00425199,0.00334027,0.00209575,0.0042496,0.00445795,0.0033527,0.00300951
0.00868482,0.00351545,0.00372058,0.00592536,0.00420579,0.00276381,0.00273159,0.0017972,0.0025556,0.0023669,0.00252735,0.00343759
0.00661022,0.00475727,0.00353143,0.00389115,0.00321049,0.0021154,0.00147207,0.00142851,0.00164714,0.00178878,0.00180559,0.0025429
0.00569946,0.00214408,0.00255462,0.00324901,0.00324107,0.00276802,0.00221723,0.00178669,0.0016462,0.000930844,0.00172881,0.000993293
0.00611464,0.00323428,0.00334913,0.00237881,0.00184666,0.00202007,0.00221763,0.00178627,0.00134922,0.00138727,0.00138347,0.00224474
0.00725531,0.00456967,0.00313615,0.00294041,0.00132511,0.00160957,0.00219625,0.00149052,0.00195574,0.00228275,0.00115069,0.00121852
0.00708357,0.00418648,0.00222343,0.00165768,0.00068495,0.00138747,0.00154235,0.001151,0.0011822,0.0010764,0.00127349,0.00191555
0.00560887,0.00282842,0.000974362,0.00171772,0.0017354,0.0010925,0.00084357,0.0011844,0.00121612,0.000793676,0.000727903,0.00126887
0.00367911,0.00214981,0.00131282,0.00140366,0.00159253,0.00117976,0.00129355,0.0012061,0.000961317,0.000981194,0.000878807,0.000925517
0.00473725,0.0024133,0.00120786,0.000918311,0.00112591,0.00121948,0.000761705,0.00061748,0.000647636,0.000732569,0.00105839,0.00140506
0.00388671,0.002295,0.00129753,0.00177537,0.00109708,0.00128659,0.00135059,0.00128437,0.00155184,0.000950469,0.00115375,0.000780307
0.00694596,0.00713908,0.00750858,0.00892386,0.00601403,0.00326276,0.00510884,0.00734364,0.00861426,0.0097415,0.00848941,0.00455735
0.00416508,0.00359917,0.00344216,0.00398646,0.00232272,0.00128492,0.00319929,0.00403727,0.0042705,0.00451659,0.00348351,0.00231989
0.00397595,0.0032315,0.00384423,0.00388718,0.00266615,0.00217222,0.00318337,0.0032042,0.00389258,0.00515014,0.00389713,0.00324392
0.00255922,0.00231154,0.00218054,0.00237032,0.00180539,0.00144016,0.00124337,0.00181714,0.00247406,0.00376551,0.00414768,0.00210796
0.00265524,0.00253841,0.00167971,0.00158869,0.000873853,0.0011055,0.00242544,0.00338326,0.00391612,0.00273228,0.00187516,0.00194081
0.00226064,0.00176619,0.00151372,0.00156273,0.0012176,0.000776376,0.00153124,0.00188707,0.00166347,0.00186906,0.00142416,0.00158016
0.00166179,0.00161981,0.00135949,0.0016765,0.000930372,0.00133242,0.000984125,0.00134425,0.00160488,0.00117247,0.00199764,0.00131572
0.00160994,0.00118658,0.00130407,0.00133955,0.00103468,0.00102366,0.000744979,0.00137788,0.00198984,0.00277173,0.00197748,0.00146559
0.0012884,0.00119874,0.0016267,0.00209676,0.0016559,0.00149456,0.00144918,0.00222443,0.00280722,0.0025168,0.0018675,0.0014343
0.00141232,0.000914486,0.000923857,0.00129538,0.000878799,0.000884887,0.000978804,0.00141206,0.00105887,0.00123959,0.00102886,0.00123245
0.00155571,0.00181729,0.00204298,0.00249146,0.00140162,0.00151374,0.00331667,0.00443511,0.00402542,0.00403132,0.00299096,0.00189064
0.00142654,0.00170377,0.00160894,0.00242142,0.00136472,0.00126763,0.00154286,0.00165439,0.00171926,0.00217517,0.00163041,0.00130372
0.00119246,0.0012471,0.00083602,0.00126061,0.000680566,0.00144045,0.00194193,0.00141317,0.00201784,0.00225571,0.00215932,0.00158933
0.0010876,0.00146757,0.00117102,0.00134893,0.00139511,0.00150795,0.00118042,0.00164869,0.00174719,0.00232702,0.00191142,0.00133577
0.00114775,0.00147214,0.000952746,0.00097712,0.000958116,0.00119946,0.00120005,0.00113871,0.00120099,0.00136674,0.00132844,0.000876921
0.00136288,0.00132549,0.00124142,0.00164146,0.00113493,0.00103032,0.00137487,0.00180901,0.00140056,0.00106342,0.000824653,0.00142572
0.000459006,0.000732408,0.00134337,0.00150869,0.000939828,0.00117679,0.00106926,0.000999022,0.00109566,0.000718983,0.000691404,0.00101808
0.000928227,0.000761187,0.000708252,0.000767438,0.000883955,0.000997106,0.00131042,0.000943143,0.000856716,0.00105028,0.0010523,0.00110658
0.000935834,0.00099226,0.000854934,0.00175614,0.00137573,0.00115748,0.000871499,0.000896451,0.00129123,0.00105446,0.000982368,0.000926499
0.00154093,0.00114252,0.00132018,0.00161949,0.00100709,0.00116959,0.000616123,0.000868863,0.0011494,0.000659954,0.000537423,0.00114064
0.00165596,0.00177504,0.00169594,0.00150634,0.000705057,0.00111823,0.00130554,0.00187242,0.00180881,0.00142643,0.000903193,0.00087305
0.000723018,0.000577366,0.000847016,0.00182329,0.00123569,0.00124094,0.00136568,0.000927834,0.000995613,0.000884032,0.000810049,0.000698799
0.00110601,0.000917909,0.00141826,0.00237999,0.00212827,0.00189315,0.00205906,0.00210344,0.00189712,0.00199681,0.00140778,0.00121984
0.00148309,0.00109379,0.0013901,0.00171568,0.00158725,0.00114955,0.00331153,0.00239758,0.00296096,0.00296108,0.00181436,0.00167868
0.00194783,0.00185082,0.00160804,0.00219037,0.00183792,0.00204301,0.0021002,0.00193887,0.00165252,0.0014867,0.00115969,0.000870391
0.00558013,0.00395665,0.00423825,0.0032123,0.00286377,0.00366034,0.00331901,0.00382207,0.00442495,0.00429044,0.00411627,0.00342971
0.00918079,0.00538742,0.00331403,0.00488701,0.00315129,0.00285909,0.00280667,0.00285556,0.00363492,0.00250733,0.00205855,0.00204526
0.00881576,0.0052203,0.0042578,0.00515929,0.00352405,0.00293506,0.00260211,0.00142108,0.00230811,0.00219024,0.00166575,0.00160937
0.00702602,0.00398555,0.00286175,0.00288709,0.00269593,0.00187659,0.00143276,0.00118554,0.0013698,0.00179144,0.0017574,0.00143218
0.00529433,0.00330085,0.00264672,0.00287842,0.00231485,0.0021351,0.00131332,0.00130441,0.00109912,0.00103181,0.000835615,0.0012873
0.00518511,0.00204169,0.00190759,0.0024845,0.00161682,0.00150176,0.0015429,0.00214846,0.00193138,0.00102399,0.000992484,0.000966176
0.00493394,0.00238935,0.00274216,0.00299011,0.00217998,0.00182286,0.00201295,0.00166248,0.00153888,0.001323,0.00109791,0.00138369
0.00505742,0.00274317,0.00225644,0.0025281,0.000948636,0.00138426,0.00136508,0.001368,0.00124308,0.00119076,0.00109236,0.00101525
0.00540933,0.0030073,0.00179672,0.00184276,0.000978045,0.000998575,0.000976966,0.000923832,0.00128468,0.000585054,0.00109849,0.00185441
0.00364193,0.00226112,0.00142612,0.00168319,0.00125623,0.000940493,0.000780427,0.00119078,0.00108145,0.000904488,0.00132766,0.00156604
0.00326444,0.0022808,0.00100559,0.00099723,0.00121201,0.000987609,0.0010036,0.00108286,0.000857966,0.000794248,0.0010474,0.00076324
0.00300528,0.00174069,0.00130481,0.00111928,0.00109189,0.00101827,0.000556069,0.0010797,0.00108774,0.000786665,0.000751626,0.000533911
0.00436671,0.00315068,0.00292373,0.00310857,0.00211039,0.00197418,0.00274883,0.00426403,0.00449159,0.00382428,0.0027199,0.00232365
0.00527944,0.00387214,0.00497702,0.0072135,0.00485508,0.00165959,0.00424214,0.00506974,0.00628045,0.00595783,0.00575514,0.00397615
0.00293651,0.00202539,0.00181027,0.0030079,0.00173936,0.00144869,0.00299645,0.00317666,0.00358952,0.0033422,0.00248543,0.00270359
0.00333538,0.0018386,0.00193925,0.00280287,0.0021031,0.00144948,0.00202143,0.00263395,0.0037948,0.00551583,0.00460725,0.00354833
0.00178053,0.00168557,0.00147356,0.00158728,0.00104172,0.00100491,0.001444,0.00187276,0.00192678,0.0023639,0.00217665,0.00119008
0.00130232,0.000943394,0.00097773,0.00157518,0.00119986,0.00118824,0.00180278,0.00240734,0.00200242,0.00125828,0.00141105,0.00116474
0.00127502,0.00111495,0.000660345,0.00120221,0.000856894,0.000680596,0.00107845,0.00161552,0.00171159,0.00111927,0.00157439,0.00182346
