-12.02,3.28977,1.4128,0.861913,-0.182776,0.625925,0.486723,0.177541,-0.317138,-0.0774148,0.181184,0.312334,-0.34002,-0.297035,-0.174891,0.10261,-0.076481,-0.0620764,-0.189973,-0.0291391
-12.5308,3.35983,1.69765,0.742245,-0.288463,0.708017,0.675986,0.158901,-0.363617,-0.0685319,-0.288476,0.311823,0.114588,-0.216165,-0.0871423,0.180059,0.00535236,-0.229067,-0.150943,-0.155115
-12.517,3.57601,1.41505,0.490631,-0.51073,0.756998,0.524616,0.122033,-0.312081,0.0191153,-0.138871,-0.0995016,-0.00128861,-0.213684,-0.130395,-0.119159,0.0365181,0.115394,-0.0313736,0.0350924
-12.5475,3.65848,1.34753,0.504335,-0.163667,0.800507,0.666775,0.246017,-0.208901,-0.0647263,0.0315578,0.0888413,-0.0811061,-0.32612,-0.10862,-0.0329695,-0.0344295,-0.0411777,-0.066336,-0.00575299
-12.7935,3.63471,1.57499,0.643195,-0.208191,0.671732,0.624645,0.193727,-0.304686,-0.17008,0.000201894,0.398394,-0.157301,-0.298317,-0.120742,-0.0419924,-0.00197965,0.00316516,-0.0789579,-0.0929922
-12.9315,3.56027,1.30888,0.784889,-0.185633,0.486944,0.567503,0.189017,-0.331422,-0.110521,-0.20907,0.106128,-0.198564,-0.191433,-0.0755448,0.0115622,0.105699,-0.00950076,-0.119624,-0.122381
-12.9141,3.63096,1.24241,0.732172,-0.0401641,0.640095,0.712034,0.168232,-0.121914,0.0341334,-0.0909182,0.283168,0.027062,-0.339623,-0.199896,-0.300572,-0.0737769,0.0786174,-0.0974627,-0.0658314
-13.047,3.64311,1.4621,0.690033,-0.117122,0.75729,0.673171,0.249092,-0.26602,-0.0746517,-0.115683,0.345587,-0.302827,-0.300945,-0.104109,-0.0439195,-0.0284862,-0.0326438,-0.0816003,0.0312676
-13.3895,3.60344,1.64612,0.820974,-0.268371,0.481086,0.508851,0.251273,-0.370744,-0.241328,0.0383662,0.41169,-0.381606,-0.397543,0.00202807,0.204248,-0.160362,-0.131855,0.100904,0.0702845
-13.4103,3.85004,1.4543,0.823631,-0.0544916,0.627706,0.683626,0.170028,-0.0213736,0.116218,-0.00819933,0.123491,-0.102641,-0.00705058,-0.0566101,-0.00658667,-0.094449,0.0566411,-0.0046315,-0.109307
-13.4812,3.84803,1.58299,0.927791,0.0729273,0.463675,0.545691,0.202402,-0.28145,0.00625253,-0.165747,0.294317,-0.155863,-0.227098,0.0481879,-0.12246,-0.157431,-0.035639,0.162228,-0.116536
-13.5736,3.65885,1.6874,0.92815,-0.185665,0.496343,0.544534,0.338309,-0.257812,-0.0546488,0.0270434,0.240765,-0.346317,-0.295945,-0.00273493,-0.105344,-0.180274,0.166967,0.0054648,-0.117638
-13.7132,3.75338,1.66742,0.642494,-0.125594,0.566168,0.501167,0.320546,-0.196474,0.0381599,0.00867149,0.354172,-0.176041,-0.28689,-0.0798396,-0.0360612,-0.186175,0.0186399,-0.168335,-0.0633597
-13.616,3.88118,1.50425,0.803442,0.00312116,0.679408,0.499383,-0.0412144,-0.185587,-0.0206309,-0.00601575,0.28218,-0.218098,-0.224193,-0.191054,-0.0804779,-0.0646733,0.070874,0.0393735,-0.02882
-13.8621,3.89614,1.52943,0.754521,-0.0803631,0.594757,0.596803,0.0874536,-0.304435,-0.0517997,0.0793219,0.435754,-0.325277,-0.195742,-0.134473,-0.0389446,-0.153001,0.0166019,-0.0423563,-0.0739118
-14.0697,3.79075,1.62407,0.815577,-0.220708,0.580205,0.397936,0.302392,-0.181373,0.0320259,-0.101742,0.601784,-0.218104,-0.322799,-0.216642,-0.125307,-0.0409429,-0.0454015,-0.0920597,0.0234798
-13.7231,3.82438,1.36873,0.786853,0.0490955,0.78793,0.316242,0.111658,-0.205872,-0.00351684,0.0210888,0.501969,-0.134147,-0.273197,-0.255762,-0.170921,-0.0758312,0.106452,-0.13766,0.0599635
-13.2713,3.56472,1.06873,1.03676,0.402711,0.667369,0.309836,-0.0343541,-0.265374,0.399314,0.0995047,0.555175,-0.206857,-0.467219,-0.246283,-0.134918,0.0280925,0.0534133,-0.224639,0.032637
-6.24318,2.21497,1.03096,0.148207,-0.687718,0.645409,0.648957,0.152786,-0.445349,-0.422232,-0.0743051,0.242882,0.249308,0.0199535,-0.507324,-0.435443,0.246701,0.114286,0.0762187,-0.13593
-6.15964,2.09198,1.11356,-0.0936461,-0.203037,0.718037,1.05467,0.285011,-0.790218,-0.558904,-0.0252706,0.464063,0.0286118,-0.290197,-0.458521,-0.249541,-0.0602776,0.0736154,0.0675211,0.033033
-7.87994,1.57712,1.21901,0.406405,-0.168561,0.746982,1.35124,0.470761,-0.653271,-0.649002,0.162742,0.826906,0.231736,-0.500491,-0.595163,-0.0924112,0.0827843,0.156739,0.285919,0.0937477
-9.31806,1.62752,1.31229,-0.0268915,-0.462525,0.715819,1.48634,0.381329,-0.664914,-0.640573,0.00719837,0.740306,0.290766,-0.554677,-0.429724,-0.0596164,0.0886279,0.129219,0.0561687,0.0572003
-10.7473,2.05816,1.27113,-0.0916133,-0.48857,0.641681,1.07479,0.379563,-0.626843,-0.678599,-0.133434,0.587544,0.177014,-0.357673,-0.393124,-0.0798803,0.138313,0.163941,0.108369,0.00286919
-12.277,2.33856,1.22042,-0.0744495,-0.134563,0.695313,0.780827,0.113401,-0.524147,-0.499039,0.143492,0.542696,0.131439,-0.134825,-0.171058,-0.0222814,0.113525,0.103712,-0.0737764,0.0196526
-11.126,1.53733,1.00085,-0.759944,-0.492146,0.471866,0.820245,0.456803,-0.389862,-0.374892,0.0468375,0.267845,-0.0547276,0.0553499,-0.401557,-0.0556362,-0.117645,0.166652,0.166248,-0.0712856
-10.3439,1.35139,1.41719,-0.554175,-0.586015,0.295169,0.839885,0.238769,-0.534301,-0.283445,0.340436,0.421987,0.142667,-0.192365,-0.493748,0.250274,-0.102432,0.107787,0.0682783,-0.112107
-11.7509,1.87495,1.74882,-0.0164029,-0.295103,0.458829,0.95628,0.152099,-0.498042,-0.446612,0.40076,0.772302,0.255819,0.0216595,-0.099596,0.302594,0.101333,0.0809129,-0.0778183,-0.155404
-13.1302,2.12529,1.45582,-0.25715,-0.106838,0.578211,1.07171,0.445697,-0.38,-0.230248,0.539111,0.941723,0.46185,0.230363,0.0630683,0.206641,0.244559,0.0999457,-0.0393509,-0.140627
-13.7942,2.35872,1.33082,0.171045,-0.167776,0.573773,0.951517,0.522345,-0.0804409,-0.0187426,0.426109,0.85648,0.158825,0.0395283,0.0673375,-0.0617068,0.232389,0.147532,0.0331712,-0.0360267
-14.6016,3.11633,1.31899,0.0471954,0.167246,0.707595,0.662142,0.354768,-0.34428,-0.0624385,0.317955,0.843544,0.394857,0.0888357,0.0862671,-0.00920954,0.238833,0.315998,0.313642,0.200471
-15.4895,2.83946,1.15905,0.00787146,-0.121495,0.849606,0.959013,0.50815,-0.194545,0.0605308,0.53296,0.798454,0.63911,0.177038,0.180209,0.185751,0.122555,0.558317,-0.0596824,-0.0708792
-15.5528,2.85624,0.891561,0.248754,0.119459,1.08934,0.671434,0.403719,-0.372352,-0.0199676,0.724131,0.966118,0.466802,0.229533,0.183592,0.00985369,0.189823,0.290866,0.0388265,-0.0271225
-9.98938,3.7378,-0.00527937,0.151859,-0.261739,1.09917,1.10458,0.683562,-0.176196,0.24797,0.109596,0.20002,0.213607,-0.228106,-0.244398,0.00606164,0.114777,0.235445,0.377938,0.211397
-8.35182,3.75488,0.178822,0.177484,-0.296567,0.64551,0.987877,0.56462,-0.462059,-0.380046,0.187278,0.67868,0.214873,-0.234491,-0.338648,-0.06969,0.232914,0.212801,0.0432972,-0.0152421
-8.66261,3.88886,0.680694,0.309241,-0.465073,0.599519,0.88169,0.514986,-0.535336,-0.116949,0.315768,0.625083,0.411674,-0.250893,-0.204618,0.0126707,0.0779691,0.00534396,0.0635328,0.0858542
-9.10098,3.49658,0.48738,0.0740539,-0.638212,0.428328,0.844491,0.720663,-0.239655,-0.435455,-0.0310037,0.436884,0.144391,-0.400591,-0.376485,-0.135649,-0.0503309,0.0033971,-0.061772,0.140358
-10.0587,3.49285,0.74931,0.432394,-0.393304,0.530521,0.611701,0.433075,-0.437613,-0.281822,-0.0917845,0.288626,0.166265,-0.425948,-0.397702,-0.183927,-0.151253,-0.077634,0.180948,0.174118
-10.9539,3.79683,0.967417,0.757811,-0.267376,0.40544,0.621236,0.281138,-0.284346,0.0654341,0.241172,0.464367,0.104762,-0.590559,-0.655273,-0.252854,-0.023072,0.00467124,0.13186,0.111313
-10.8548,3.59004,1.42747,0.52367,-0.0786479,0.317777,0.789508,0.449702,-0.411526,-0.0597132,0.1634,0.319701,0.194203,-0.367509,-0.355491,-0.0582831,-0.0348133,-0.0878162,0.319507,0.460758
-9.38297,2.56398,2.10404,-0.284935,-0.276367,0.402004,0.9301,0.651269,-0.354348,-0.155529,0.382185,0.393948,0.266877,-0.68733,-0.387343,0.0395142,-0.128103,-0.050956,0.257287,0.331037
-9.76828,2.26666,2.59024,0.00387184,-0.297172,0.418409,0.88116,0.438122,-0.343439,0.29528,0.176475,0.591663,0.31485,-0.590979,-0.720106,-0.0272181,0.0598789,0.176772,0.391471,0.136543
-12.2828,4.00645,1.62816,1.04881,0.227037,0.26215,0.491733,0.0266774,-0.291305,0.176079,0.149114,0.44318,0.407758,-0.275577,-0.537546,-0.355559,0.0194635,0.0882299,0.174072,0.42761
-12.8648,4.6385,1.11729,1.20461,0.173267,0.476353,0.418124,0.0792672,-0.288184,0.28471,0.467668,0.484055,0.0181999,-0.226383,-0.637907,-0.198193,-0.166184,0.075153,0.294096,0.380758
-13.0042,4.78451,1.05057,0.850628,0.0353008,0.341791,0.49815,0.376103,-0.251581,0.059735,0.219316,0.291564,0.275895,-0.506964,-0.638376,-0.318304,-0.0543358,0.0423153,0.479468,0.327308
-13.294,4.61429,1.28874,1.15379,0.0205303,0.450081,0.260254,0.297504,-0.051954,0.179676,0.292445,0.205941,0.160184,-0.294325,-0.645728,-0.29331,0.0187563,0.0487634,0.331218,0.416763
-13.0532,4.10022,1.63992,0.958959,0.359983,0.263504,0.171256,0.141849,-0.137541,0.370278,0.285186,0.0671385,-0.0938479,-0.415618,-0.521836,-0.150285,0.0751279,0.121018,0.234223,0.372135
-12.0442,3.6102,1.63793,0.539494,0.120093,0.423911,0.544256,0.281917,-0.412553,0.0963786,0.421596,0.279472,-0.021511,-0.38156,-0.474768,-0.146407,-0.0634092,0.017017,0.205676,0.336107
-9.09238,2.78773,1.74091,-0.325763,-0.648136,0.212452,0.909288,0.681899,-0.515861,-0.389016,0.478686,0.611429,0.0391581,-0.45444,-0.0643635,0.0408253,-0.0211477,-0.183389,0.10363,0.268148
-9.31527,2.27186,2.43929,-0.355788,-0.844402,0.137138,1.01016,0.820463,-0.553897,-0.480307,0.330396,0.978334,0.275521,-0.803316,-0.548931,0.240538,0.0223476,-0.0631823,0.268993,0.03775
-12.0833,3.40608,2.24573,0.0362044,0.322328,0.46441,0.983024,0.375993,-0.53126,0.0532846,0.208945,0.835707,0.112212,-0.695702,-0.723912,-0.166649,-0.00494136,0.255607,0.352479,0.285015
-13.8436,4.6687,1.49635,0.742945,0.332966,0.613837,0.791403,0.253416,-0.319145,0.2072,0.221584,0.475455,0.0510246,-0.651528,-0.395487,-0.291846,-0.239552,0.117714,0.398253,0.491341
-14.5721,4.7745,1.2032,0.9091,-0.0366281,0.722677,0.499496,-0.00832381,-0.45222,0.207196,0.213445,0.593507,0.00822314,-0.689653,-0.711948,-0.398969,-0.200317,0.233679,0.492961,0.449541
-14.3141,4.65084,1.21618,1.03279,0.18335,0.562325,0.475665,0.169547,-0.329543,0.227872,0.372161,0.258962,0.0895263,-0.691597,-0.760781,-0.203973,0.0285357,0.192847,0.260257,0.306278
-10.3317,2.85069,2.16324,-0.139971,-0.0927518,0.451349,0.742299,0.288999,-0.342248,-0.174736,0.271531,0.102407,0.23035,-0.16529,0.0173319,-0.0604282,0.0152074,0.0525917,0.240316,-0.0504916
-9.93532,2.14802,2.92289,-0.174161,-0.573132,0.448906,0.73807,0.258189,-0.612014,0.116466,0.476634,0.823326,0.250339,-0.669822,-0.245236,0.128874,-0.25956,0.10614,0.43063,0.0698812
-10.3374,2.11312,2.94446,0.00393296,-0.45351,0.274075,0.991611,0.534439,-0.79155,-0.0840023,0.361824,0.840931,0.0856276,-0.367788,-0.394777,0.244836,-0.268055,0.00297069,0.385984,0.142298
-10.7599,1.81719,3.23666,0.141753,-0.0798566,0.798314,0.79492,0.651869,-0.63069,-0.524579,0.348761,0.710352,0.230952,-0.458856,-0.306274,0.0926117,-0.225475,-0.246506,0.343669,0.291683
-11.15,1.59306,2.99857,0.423541,0.268369,0.787256,0.506707,0.677509,-0.101413,-0.365383,0.383284,0.490658,-0.198232,-0.383129,-0.407699,0.172405,0.058713,-0.0643995,0.432451,0.253151
-10.8938,1.59388,2.98101,0.316151,0.213442,0.680723,0.819495,0.434924,-0.37899,-0.265347,0.337604,0.380066,-0.106403,-0.288622,-0.275503,0.358107,-0.0681974,0.00703321,0.489014,0.0628112
-11.277,1.58283,3.22773,0.244399,0.170064,0.785808,0.782915,0.588314,-0.43207,-0.228428,0.453907,0.414925,-0.0119021,-0.405639,-0.192044,0.0761655,-0.157997,-0.0551806,0.633065,0.17666
-11.1598,1.7384,3.02243,0.275311,-0.12761,0.595814,1.11878,0.699806,-0.434337,-0.384455,0.327178,0.325477,-0.125032,-0.592127,-0.466417,0.375296,0.0205819,-0.0918468,0.591871,0.331509
-9.93416,1.75165,2.4126,0.0120688,-0.478945,0.506995,1.298,0.657379,-0.396906,-0.259312,0.214975,0.517878,-0.0351887,-0.514933,-0.303669,0.486967,0.0389209,-0.258091,-0.0457985,0.138894
-10.1054,1.87821,2.30926,0.220019,-0.0696217,0.549457,1.22285,0.550288,-0.490569,-0.440966,0.00336349,0.440064,0.0440547,-0.196662,-0.267192,0.282164,0.0602377,-0.159416,0.0730942,0.0436746
-11.0793,1.52377,2.62709,0.435902,0.44309,0.496414,0.706406,0.113495,-0.353943,0.17945,0.331393,0.368405,0.159024,-0.341857,-0.442219,0.239962,0.0350562,-0.0618746,0.190142,0.202758
-11.7247,1.65506,2.63156,0.285526,0.493165,0.793069,0.596008,0.43031,-0.348047,-0.303623,0.357118,0.646224,0.206897,-0.105741,-0.514351,0.204627,0.588553,-0.209329,0.30471,-0.329485
-11.8325,1.58675,2.37705,0.139193,0.208592,0.487138,0.484294,0.168875,-0.299455,0.0814218,0.488357,0.416199,0.0219853,-0.0534417,-0.110102,0.155476,0.15406,-0.130874,0.397852,-0.0826335
-11.8928,1.15086,1.62316,0.0520891,-0.283193,0.365844,0.669537,0.315146,-0.344465,-0.154734,0.46001,0.582516,-0.187953,-0.163017,0.0333305,0.192122,-0.052279,-0.257684,0.150823,0.307439
-8.4057,2.06732,1.76415,0.144913,-0.919086,0.105819,1.63693,0.816244,-0.544915,-0.479046,0.129494,0.582231,-0.105609,-0.443952,-0.0108869,0.644466,0.111818,-0.101384,-0.223229,0.261426
-7.75887,1.86434,1.34011,0.202274,-0.672703,0.396476,1.59648,0.758801,-0.740195,-0.568549,0.226748,0.55046,0.0915292,-0.499301,0.0620458,0.495122,0.106546,-0.152146,-0.0372076,0.163568
-10.1298,1.96681,1.88661,0.444362,-0.0209182,0.509375,1.02234,0.536193,-0.497516,-0.090193,0.285962,0.388275,0.109313,-0.0450234,0.238309,0.258193,-0.00749636,-0.251801,0.0486731,0.27293
-11.4335,2.01156,2.12826,0.51194,0.461938,0.735227,0.619717,0.223685,-0.42165,-0.3393,0.260673,0.728721,0.470501,0.123936,-0.1285,-0.0886413,-0.298038,-0.0650784,0.251183,-0.0836715
-11.6204,2.16898,2.29748,0.392757,0.201742,0.680819,0.687524,0.381341,-0.207246,0.137898,0.241022,0.412348,0.309677,-0.00162503,-0.145151,0.147724,0.145937,-0.0962343,0.245371,0.0190963
-12.0105,2.30403,2.11881,0.234906,0.0836959,0.77903,0.746173,0.301373,-0.110575,0.0621509,0.209363,0.229998,0.127772,-0.198886,-0.234428,0.420035,0.0877724,-0.192134,0.344409,-0.320716
-12.4618,2.23139,2.33562,0.468961,0.107139,0.579686,0.584227,0.387862,0.353125,0.346345,0.351417,0.362795,0.341704,0.0194588,-0.340612,0.325287,0.140011,-0.262228,0.404465,-0.109194
-12.9294,2.34453,2.46991,0.200796,0.000394435,0.567666,1.06865,0.430459,-0.0719642,0.170838,0.156967,0.248873,0.231985,-0.135479,-0.24451,0.404004,0.148515,-0.257512,0.384992,-0.131027
-13.4897,2.08572,2.70212,0.225035,-0.203767,0.810875,1.11955,0.443716,0.00740264,0.0219493,0.533037,0.554178,0.144185,-0.0222278,-0.307102,0.432858,0.0306676,-0.424535,0.521488,-0.00955855
-12.3428,2.57251,2.20103,0.34532,0.161887,0.50484,0.663012,-0.00259995,-0.109702,-0.00714089,0.453032,0.60579,0.237969,0.155276,0.0419425,0.5169,0.12979,-0.159678,0.325404,-0.262141
-13.0737,2.0298,1.96479,0.187585,0.153891,0.785954,0.812589,0.580677,-0.114616,0.100253,0.456024,0.429045,0.250963,-0.00568742,-0.0521332,0.360774,0.135142,-0.415008,0.350113,-0.148185
-13.7695,2.03353,2.62114,0.0525829,-0.159499,0.656674,0.790643,0.498486,0.0284483,0.19251,0.361597,0.30874,0.335116,-0.0134103,-0.172543,0.45349,0.258312,-0.379209,0.249423,0.0296421
-14.2475,2.01444,2.82069,-0.158477,0.0616444,0.762705,0.841167,0.248277,-0.0652788,0.343143,0.503054,0.363227,0.28243,0.150805,0.00863026,0.344793,0.141338,-0.34532,0.119021,-0.0440074
-14.0015,2.02965,2.58795,-0.00163811,-0.0523224,0.884861,0.905018,0.383057,-0.216759,-0.032434,0.814148,0.598335,0.307385,-0.109191,-0.224034,0.144402,-0.0585421,-0.260452,0.400554,0.172879
-10.797,2.7992,1.32102,0.346386,-0.128048,0.455605,0.533383,0.119403,-0.290963,0.00602727,0.348154,-0.0771074,0.27588,0.191843,0.0397441,-0.209148,0.068838,0.0999426,-0.0129934,0.0220345
-8.00433,3.09354,0.959097,0.157971,-0.12538,0.893603,1.24776,0.575156,-0.157991,-0.2088,0.371574,0.425525,0.136759,-0.0661719,-0.153643,-0.088325,0.005191,0.0714057,-0.0597189,-0.0547901
-9.1945,2.69575,1.17627,0.0411145,-0.0977362,0.709721,0.804791,0.499318,0.0298843,-0.286278,0.285138,0.448462,0.10271,-0.104942,-0.144785,0.0505537,0.242472,0.324389,0.016187,-0.136031
-10.7654,3.37442,1.46856,-0.0108425,0.0683398,0.60461,0.953219,0.397579,-0.192338,-0.199524,0.0443752,0.386592,0.069934,-0.0138016,-0.0525931,-0.249114,0.255098,0.269981,0.132424,-0.209192
-11.3641,3.58855,1.64693,0.170231,0.119116,0.337955,0.806043,0.28217,-0.273349,-0.0110286,0.0200336,0.399131,-0.180529,-0.231189,0.127314,-0.200577,0.0817656,0.115049,0.117789,-0.0163367
-11.7735,3.78399,1.96548,0.0580724,0.344227,0.412477,0.709354,0.274115,-0.191618,0.0964293,0.322172,0.45855,-0.304747,-0.195449,0.163899,-0.206873,0.337763,0.377763,-0.101099,-0.148088
-11.9886,3.69007,2.12423,0.0149279,0.271433,0.650113,0.62104,0.107626,-0.0484815,-0.159208,0.228221,0.363068,-0.347442,0.24965,0.073847,-0.443337,0.27557,0.280796,-0.0304442,-0.146336
-12.1628,3.62507,2.205,0.161999,0.416665,0.542372,0.372954,0.301738,0.016774,0.0907367,0.0249961,0.249393,-0.344109,-0.0419036,0.29014,-0.295726,0.163717,0.264055,-0.14721,-0.0108492
-12.5417,3.69766,2.27204,-0.181457,0.455209,0.641445,0.322802,0.074321,0.00534033,-0.00756631,0.199798,0.438546,-0.593891,-0.249745,0.428034,-0.416828,0.0361619,0.382905,-0.381012,-0.00299811
-12.7811,3.54781,2.46657,0.0433201,0.380144,0.63389,-0.0645677,0.100912,-0.0318305,-0.0473649,0.326048,0.529729,-0.518722,-0.173097,0.237712,-0.406343,0.116743,0.303647,-0.205202,0.0938987
-12.9663,3.43549,2.32355,0.0912789,0.524982,0.797018,0.0078291,0.314685,0.186582,-0.0484993,0.0501909,0.541654,-0.481036,-0.242687,0.0465016,-0.41613,0.212729,0.0802548,-0.154893,-0.203178
